date,industry_tone,emera_diff,blackberry_ltd_diff,gildan_activewear_diff,barrick_gold_diff,thomson_reuters_diff,ballard_power_systems_diff,cenovus_diff,metro_diff,kinross_gold_diff,pembina_pipeline_diff,altagas_ltd_diff,suncor_diff,magna_diff,fortis_diff,lightspeed_commerce_diff,canadian_natural_resources_ltd_diff,nutrien_ltd_diff,wheaton_precious_metals_diff,bausch_health_companies_diff,agnico_eagle_mines_ltd_diff,cameco_diff,telus_diff,constellation_software_diff,loblaw_companies_ltd_diff,imperial_oil_ltd_diff,ritchie_bros_auctioneers_diff,quebecor_diff,canopy_growth_diff,shaw_communications_diff,tc_diff,sun_life_financial_diff,enbridge_diff,canadian_national_railway_diff,canadian_pacific_railway_ltd_diff,manulife_financial_diff,dollarama_diff
2021-12-02,0.005937537109606933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-03,-0.0024194508963135057,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
2021-12-04,-0.0015470775704693829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2021-12-05,-0.0015470775704693829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2021-12-06,-0.0015470775704693829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2021-12-07,-0.0015470775704693829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2021-12-08,-0.0015470775704693829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2021-12-09,2.0654610820380775e-05,,,,-0.000481493996510979,,,0.001505541010829619,,,,,0.001505541010829619,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,2.0654610820380775e-05,,,,-0.000481493996510979,,,0.001505541010829619,,,,,0.001505541010829619,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,2.0654610820380775e-05,,,,-0.000481493996510979,,,0.001505541010829619,,,,,0.001505541010829619,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,2.0654610820380775e-05,,,,-0.000481493996510979,,,0.001505541010829619,,,,,0.001505541010829619,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,0.0003806546079552436,,,0.0018545673815200492,,-0.002433199763948676,,,,,,,0.0018545673815200492,,,,,,,,,,,,,,,,,,,,0.0018545673815200492,,0.0018545673815200492,0.0018545673815200492,
2021-12-14,0.0003806546079552436,,,0.0018545673815200492,,-0.002433199763948676,,,,,,,0.0018545673815200492,,,,,,,,,,,,,,,,,,,,0.0018545673815200492,,0.0018545673815200492,0.0018545673815200492,
2021-12-15,0.0003806546079552436,,,0.0018545673815200492,,-0.002433199763948676,,,,,,,0.0018545673815200492,,,,,,,,,,,,,,,,,,,,0.0018545673815200492,,0.0018545673815200492,0.0018545673815200492,
2021-12-16,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-17,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-18,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-19,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-20,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-21,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-22,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-23,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-24,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-25,-0.0017441546438773797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2021-12-26,0.00043323239018641966,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,0.001632066849458153,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,0.02247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2022-01-05,-0.003075675790345758,,,,,,,,,,,,0.006435890844109195,,,,,,,,,,,,,,,,,,-0.004086279901021712,,0.001046486316115316,,,,
2022-01-06,-0.04899930986887506,,,,,,,,,,,,-0.02611806102314368,,,,,,,,,0.019117343635496917,,,,,,,,,,,,,,,
2022-01-07,-0.0032973028063044505,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,-0.0032973028063044505,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,-0.0032973028063044505,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,-0.0027295556283437016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,0.0005764729845543671,,,,,,,,,,,,-0.0005764729845543671,,,0.0007499570175237067,-0.0005764729845543671,,,,,,,,,,,,,,,,,,,,
2022-01-12,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-13,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-14,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-15,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-16,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-17,-0.0060324546057790905,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2022-01-18,-0.000541477149664284,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
