date,industry_tone,becton_dickinson_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,blackstone_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,mondelez_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,regeneron_diff,dollar_tree_diff,wells_fargo_diff,mckesson_diff,equifax_diff,sherwin_williams_diff,baxter_diff,costar_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,mongodb_diff,twilio_diff,general_motors_diff,tractor_supply_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,microchip_technology_diff,bristol_myers_squibb_diff,northrop_grumman_diff,truist_financial_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,american_electric_power_diff,marvell_technology_diff,chubb_ltd_diff,devon_diff,metlife_diff,travelers_companies_diff,blackrock_diff,intercontinental_exchange_diff,marathon_petroleum_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,monster_beverage_diff,waste_management_diff,veeva_systems_diff,nucor_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,dupont_de_nemours_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,baker_hughes_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,kroger_diff,exxon_mobil_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,thermo_fisher_scientific_diff,cloudflare_diff,us_bancorp_diff,dominion_diff,occidental_petroleum_diff,allstate_diff,hess_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,cisco_systems_diff,illumina_diff,old_dominion_freight_line_diff,agilent_technologies_diff,ross_stores_diff,boeing_diff,vmware_diff,kimberly_clark_diff,honeywell_diff,gilead_sciences_diff,motorola_solutions_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-02,-0.0010263440258898272,0.008546271834582855,,,,,-0.006256701304214992,,-0.0036653241477685216,0.008090835771031216,,,0.007648189630059157,,,0.0007283326104833256,,,,0.0033158952048088003,0.03657557971732251,0.00022410697851989246,0.0010263440258898272,,,,,0.012944003830873595,0.0012471568241565285,,,,,,,-0.0006327736553273021,,-0.008235916892000244,-0.0007812308056063637,,,,,,,,,,,,0.010501992983906524,,0.006312054187111437,,,,-0.003412268744793068,,,,,,,,,,,0.0019339827130812298,,,,,,,,,0.006139635387623222,-0.012759153630575558,,,,,,0.011277628639993027,,,,,,,-0.0007972416587851221,-0.0004699115944203449,,,,,,,0.02457422471662765,,,,,0.004973942781898456,-0.004408665798935632,,,,,-0.0018939182136592815,,,,,0.00010434513228849715,,,,,-0.0038828511120074655,0.000662954268878852,0.0016847047483132538,,,,,,,0.0036498545278023653,,,,,,,,,,,,-0.0018939182136592815,,,,,,,,-0.0018939182136592815,,,,-0.01482882620098323,,0.007451702775086655,,,,-0.0017667960221521828,0.004085321103954924,,,,,0.008090835771031216,,-0.0018939182136592815,,,,,,,,,,,0.005992761583358375,,,,,,,,,,,
2021-12-03,-0.000864061950705362,,,,,-0.016540484987182157,-0.0006132799440130767,,-0.0010962820406359415,,,,-0.002753553002941979,,,-0.00044223173675884703,,,,-0.00047874864138458886,,0.002257037996459258,-0.000807205984659728,,,,,,0.00032887446201323273,,0.0013902466799046705,,,,,0.0017852943013304885,,0.004856364790829613,,-0.00047874864138458886,,,,,,-0.002025666029567434,,,,,,,0.0022527708217776263,,,,0.0013616897589434909,,,,,,,,,,,,,,,,6.826022233127915e-06,,-0.002005028619311208,0.001198344249448339,0.0013616897589434909,,0.014646063758904001,,,0.0022127523723059882,,,,,,,,,0.0016287496838874103,,,,,,,,-0.0013678999790724142,,-0.00047874864138458886,,,,,,,0.0020924877230780667,,,,,,,,,0.000864061950705362,,,-0.001879167427186877,,-0.0013686309560299117,,,,,,,,,,,,,,,,,,,-0.00319939210658071,,,,,,,,-0.0011770182312997245,,,0.0018430611545579465,,,,,,,-0.0077190396388850556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,-0.002899958837164574,,,,,,0.005843819415927559,,,,,,,,,-0.002446861200218829,,,,0.0007875802989305188,,0.00379792706808045,,,,,,,-0.002986594204493688,,,,,,,0.0007875802989305188,,,,,,,,,,,,,,,,,,,,,0.0007875802989305188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033274590483081475,,,,,,,,0.006155167170497906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08837004430725008,0.005219355175610891,,,,,,,,,-0.004018746376573987,,,,,,,,0.005219355175610891
2021-12-05,-0.002899958837164574,,,,,,0.005843819415927559,,,,,,,,,-0.002446861200218829,,,,0.0007875802989305188,,0.00379792706808045,,,,,,,-0.002986594204493688,,,,,,,0.0007875802989305188,,,,,,,,,,,,,,,,,,,,,0.0007875802989305188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033274590483081475,,,,,,,,0.006155167170497906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08837004430725008,0.005219355175610891,,,,,,,,,-0.004018746376573987,,,,,,,,0.005219355175610891
2021-12-06,-0.0009510812124022619,,-0.007720918699987945,,0.0020418792402394264,,-0.000798031390269158,,0.00015993571283343653,,,,-0.007902815864449556,,,-0.00031106101449746384,0.0017835145481731652,,,,0.001049428123756044,0.0013166834176436312,,,,,,,-0.0002576367522548254,,,,,,,0.0009510812124022619,,-0.0014640860379298301,,,,,,,,0.00373865610929964,0.0049845590786924705,0.00394954824613126,,,,,0.010214272914408089,,,,0.0017807295244827714,,,,,,,-1.3504704643348998e-05,,,,,,,,0.00789552565684673,0.004674643917198209,,,,-0.002132988854996138,,,,0.006481334953456262,-0.0010371626764895748,0.0038142162020591897,,,,,,,,-0.001003949880083539,,,,,,,,,,,,,,,,,,,0.0074598028994629206,,,,,,,,,,-0.00036267290280742504,,-0.00021579964491011904,,,,,,,,,,,,,-0.0022417668080319656,,,0.0978503060186039,,,0.0049845590786924705,,,,,,,,0.0020450354741745774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003025524076318808
2021-12-07,-0.00041778579233116763,,,,,,-0.002186667096033999,,,,,,0.0011145184635339327,0.010756531763261036,,-0.0009062601651156151,0.007898701326289642,,,0.00389299883530218,,0.0009602191827734726,-0.00029278465362284523,,,,,,-0.003256407722192392,-0.018453897247267932,-0.00044395064763042566,,,,,,,,,,,,,,,-0.00020205891431930426,,,,,0.002064938277472482,,0.004215900679655871,,,,-0.00013657788132602575,-0.002159631837346806,,,,0.012497782213072973,,,0.002333812718896237,,,,,,,,-0.0033847046525136183,,,,0.00012879151082136726,,,,,,,0.010756531763261036,,,,,0.0017916008768207971,,-0.0003887837237831021,,,,,,,,-0.00013657788132602575,,-0.00029278465362284523,,,,-0.001706537425141928,,,,,0.002719912166908509,,,,,,,-0.00017155885641942218,,,0.0013777523684213996,,0.00041778579233116763,,,,,,,,,,,,,,,0.005508087749043248,,,,-0.007765520263315321,,,,,,,,-0.0006087859846131438,,,,,,,,,,,,,,,,-0.00170610801297856,,,,,,,,,,,,,,,,,,,,,,,,-0.00044395064763042566
2021-12-08,-0.0005497560504363856,,,,-0.011812405844435781,,-0.0008473985420052087,,0.0005497560504363856,,,,0.0001365912926449086,,,-0.0013204488861827466,,,,0.0013409729512485397,0.03339047854633129,0.010162895843568054,,,,,,,-0.024837398049588996,,-0.0006760099429905688,,,,,0.004886551592210575,,,-0.0012615034632042091,,,,,,,0.0019499872157102034,0.0009932150304807316,0.0018801005431427725,,,,,0.0024250500945903492,,,,-0.015568877089473385,-0.0003534132826262696,,0.009361175650237735,,,,,,,,0.0005497560504363856,,,0.0009873348829979392,,-0.0006529420640105146,,0.0009932150304807316,0.0005497560504363856,,,,,,,,0.0022497424505451865,,,,,,0.0018379012501632984,-0.0009021470213255906,,,,,,,,-0.0006446303335588352,,,,,,-0.0036606396381184346,,,,,,,,,,-0.007206226580918289,0.0023078432515615628,,,,-0.002473156794124751,,,,,,,,,,,,,,,,,0.001128895449289689,,,,0.0009932150304807316,,,0.0011802700927722508,,,,,0.003927880815844392,,,,,,,,,,,,,,,,0.004886551592210575,,,,,,0.007685359969529614,,,,,0.0020383350249465622,,,,,,0.003256790007470352,0.0016653626429276101,,,,,,-0.0009417019788101592
2021-12-09,-9.281178797305192e-05,,,,,,0.005265042692908187,0.01521262819153166,,,,,0.0012850692678984172,,,-0.0005977415024486662,,,,,,0.0008386950929506374,,,,0.001097026275333607,,,0.0065998324912704106,,,,,,,-0.00023849305029872265,,0.001097026275333607,,,,,,,,,,,,,,,-0.0004362934272868141,,,,,0.002917085478922198,,,,-0.0004797409248035826,,,,,,,,-0.0012472783959388777,,,,,,-0.00019098749714486563,0.005960077474526971,,,,,-0.0009398861836704344,-0.0009398861836704344,0.0002517235601571348,,,,,,,0.0009210375763484659,,,,,,,,0.0015290324978718358,,,0.0037730993841829353,,,,,0.0067241115227210674,,,,,,,,,,,,,0.0017395973985173088,0.0005595145463196951,,,,,,,,0.0013787326083170548,,,,,,0.0063821199640736745,,-0.0018631292431990612,,,,0.013783939936932527,,,,,,,,0.00014451076415023732,,,-0.008219319761533825,,,,,,,,,,,,,-0.00031244669605019906,,,,,,8.663522908679638e-05,,,,,-0.00038673827897213795,,,,,,,,,,,,,
2021-12-10,-0.00010508325347377789,,,,-4.372925625435362e-05,,-0.002673778819893138,,0.0034085792416320205,,,,,,,-0.00034970895243467383,,,,,0.014833765424016423,0.0018020356183177247,-4.3896078034056784e-05,,,,,-0.00039439645516305886,-0.0033786455619488074,,-0.006641834248592467,,,,,0.0035313191575524305,,,,,,,,,,-2.063152403187048e-05,,-0.0014885144527076956,,,,,-0.0021229459910015076,,,,,,,,,,,,,,,,,-0.00030221056421336415,,,0.0005369550462858766,,,,,,,,,-4.372925625435362e-05,,,,,,,,0.00010508325347377789,-0.00020624084949330085,,,,,,,0.0034085792416320205,0.010610388432589215,,,0.0870149359222295,,,,,,,,0.004934088335636716,,,,,,,,,,0.0010128981648309103,,,-0.00040938355312785947,,,,,,,,,,0.00017585090557999946,,,,,,,,,,,,,,-0.0002744853288755235,,-0.0006184142569901365,,,,,,,,,,-0.008864495824712857,,,0.0035079561856613288,,,,,0.0034085792416320205,,,,0.005877846213442443,0.00017144226401879755,,,,,,,,,,,-4.372925625435362e-05,,,,,,0.0005976175321697863
2021-12-11,0.0032492882202033346,,,,,,0.00312582334424904,,-0.004717726242678828,,,,,,,-0.006821161056740053,,,,,,0.06956271119730069,,,,,,,,,,,,,,0.0031265007836859065,,,,,,,,,,,,,,,,,-0.002110491700365498,,,,-0.0019966577409737335,,,,,,,,,,,,,,,,,,,,0.008369668107044575,,,,,,,,,,,,,,0.0014666100007765756,,,,,,,,,,,,,,,,,,,,,,,,,0.002400429293920965,,,,-0.004152376058138803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012592578569821015,,,,,,,,,,0.003150792094530028,,,0.0031265007836859065,,,,,,,,,,,,,,,,,,,,,,,,
