date,industry_tone,becton_dickinson_diff,consolidated_edison_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,paccar_diff,blackstone_diff,edison_diff,lam_research_diff,mondelez_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,regeneron_diff,micron_technology_diff,dollar_tree_diff,transdigm_diff,wells_fargo_diff,salesforce_diff,southwest_airlines_diff,equifax_diff,mckesson_diff,sherwin_williams_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,avalonbay_communities_diff,american_diff,expedia_diff,meta_platforms_diff,international_business_machines_diff,general_motors_diff,zimmer_biomet_holdings_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,delta_air_lines_diff,ford_motor_diff,eaton_diff,conocophillips_diff,microchip_technology_diff,bristol_myers_squibb_diff,truist_financial_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,altria_diff,dollar_general_diff,constellation_brands_diff,marvell_technology_diff,american_electric_power_diff,oreilly_automotive_diff,chubb_ltd_diff,devon_diff,metlife_diff,blackrock_diff,travelers_companies_diff,intercontinental_exchange_diff,marathon_petroleum_diff,firstenergy_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,fifth_third_bancorp_diff,monster_beverage_diff,veeva_systems_diff,waste_management_diff,nucor_diff,schlumberger_diff,medtronic_diff,dupont_de_nemours_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,verisk_analytics_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,home_depot_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,thermo_fisher_scientific_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,us_bancorp_diff,cloudflare_diff,dominion_diff,occidental_petroleum_diff,tyson_foods_diff,allstate_diff,fortinet_diff,hess_diff,stryker_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,old_dominion_freight_line_diff,agilent_technologies_diff,cisco_systems_diff,illumina_diff,ross_stores_diff,boeing_diff,kimberly_clark_diff,honeywell_diff,general_mills_diff,motorola_solutions_diff,gilead_sciences_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,paypal_holdings_diff,mcdonalds_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,first_republic_bank_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,parker_hannifin_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,simon_property_diff,amgen_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-02,-0.001198286851959207,0.008718214660652234,,,,,,-0.00506638631639967,,-0.003299074108461506,,0.008262778597100597,,,,0.007820132456128538,,0.0009062730350068249,,,,0.0034878380308781803,,,0.001198286851959207,,,,,0.013115946656942976,,-0.0004608308292579223,,,,,,,,-0.0004608308292579223,,,-0.008063974065930863,,,,,,,-0.0017219753875899017,,,,,,,0.010673935809975905,0.005710014001113058,,,,-0.003240325918723688,,,,,,,,,,0.0021059255391506094,,,,,,,,,,,,0.006311578213692602,-0.012587210804506178,,,,,,,,,,,,,,,-0.00025744035452902533,,,,,,,0.001198286851959207,,,,,,,,,,,-0.0017219753875899017,,,,,0.00027628795835787695,,,,,,0.0005440945440096044,0.005931182505132613,7.069853350215164e-05,,,,,,,0.003821797353871745,,-0.001594853196082803,,,,,,,,,,,,,-0.0017219753875899017,,,,,,,,-0.0017219753875899017,,,,,-0.008324389019960791,0.007623645601156035,,,,0.004257263930024304,-0.001594853196082803,,,,,0.008262778597100597,,,-0.0017219753875899017,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,-0.0006449121921440498,,,,,,,-0.0015877807145912239,,-0.0013154317991972537,,,,,,-0.0029727027615032912,,0.0007856365850597486,,,,,,,0.0029230685778163998,,,,,,,0.0015661445427691762,,,0.0011710969213433583,,,,,0.0015661445427691762,,,,,,,,,,,-0.0022448157881287466,,,,,,,0.002033621063216314,,,,,,,,,,,,,,,,,,,,-0.00021232373632818435,,,,,0.0009791944908870268,,,,,,,,,,,,,,,,,0.0008968850202086957,,,,,,,-0.0015870497376337263,,,,,,,,,0.0018733379645167548,,,,,,,,,,,,,-0.00805923672279862,-0.0015877807145912239,,,,,,,,,,,,,,,,,,,,,,,-0.003418541865142022,,,,,,,,-0.0014201040904158282,,0.0016239113959966344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,-0.0002650727817020159,,,,,,,0.005382113457523524,,,,,,,,,,-0.00014897948571903144,,,,-0.0018473057565320393,,,,,,,,,,-0.0056214802599562465,,,,,,,,-0.0018473057565320393,,,,,,,,,,,,,,,,,,,,,,-0.0018473057565320393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01144252413650227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002584469120148333,,,,,,,,,,,,,,,,,0.002584469120148333
2021-12-05,-0.0002650727817020159,,,,,,,0.005382113457523524,,,,,,,,,,-0.00014897948571903144,,,,-0.0018473057565320393,,,,,,,,,,-0.0056214802599562465,,,,,,,,-0.0018473057565320393,,,,,,,,,,,,,,,,,,,,,,-0.0018473057565320393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01144252413650227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002584469120148333,,,,,,,,,,,,,,,,,0.002584469120148333
2021-12-06,-0.0011811421286436596,,,-0.007490857783746547,,,,0.00782713238119128,,0.0003899966290748342,,,,,,,,-0.000246777365730057,0.007037726100344645,,,,,-0.0006518872273214781,,,,,,,,-2.7575836013427708e-05,,,,,,,,0.0011811421286436596,,,-0.0012340251216884325,,,,,,,,0.005835687583189114,,0.005214619994933868,,,,,,,,,,,,,,,,,0.00021655621159804867,,,,,,,,0.004904704833439607,,,,,,,,,,,0.0003899966290748342,0.004044277118300587,,,,,,,,,,-0.0020036492674777844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001982535484558476,1.426127133127863e-05,,,,,,,,,,,,,,,,,,,,,,,0.005214619994933868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011811421286436596
2021-12-07,-3.38616248491021e-05,,,,,,,-0.01870461107427281,,,,,,,0.01037260759577897,0.000730594296051867,,-0.0011451345421220737,0.007514777158807576,,,,,0.005343952554383276,-0.0006767088211049108,,,,,,,-0.0036403318896744575,,,-0.0008278748151124912,,,,,,,,,,,,,,,,-0.004367687720520471,,,,,,0.0016810141099904167,0.008720171543243515,,,,-0.0005205020488080913,-0.0025435560048288714,,,,0.012113858045590908,,,,,,,,,,,-0.004866897992891653,,,,,,-0.0016391205495258287,,,,,,,0.01037260759577897,,,,,,,,,-8.182451476379627e-05,,,,,,,-0.0005205020488080913,,,-0.0006767088211049108,,,,,,,,0.0007322667294920131,,,,,,,,-0.0005554830239014877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000730594296051867,,,,,,,,,,,,,,,,-0.0020900321804606255,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008278748151124912
2021-12-08,-0.0005628783535260647,,,,,,,-0.00045645901477553235,,0.0005628783535260647,,,,,,0.00014971359573458769,,0.0011137989760677202,,,,0.0009600650799428544,,0.010458678255102981,,,,,,,,-0.024824275746499317,,0.014683753040849547,-0.0006628876399008897,,,,,0.004899673895300254,,,,,,,,,,,0.0007388771034765221,,,,,,,-0.00013534815115205255,,,,,-0.00034029097953659055,,0.009374297953327414,,,,,,,0.0005628783535260647,,,,,0.0010004571860876181,,,,,,0.0005628783535260647,,,,,,,,0.0022628647536348657,,,,,,,0.0018510235532529773,,-0.00044014136380172704,,,,,,,,,,,,,,,,,,,,,,,-0.009610020784582717,,0.002320965554651242,,,,-0.0014213258285583985,,,,,,,,,,,0.003084012030610498,,,,,,,,,0.001142017752379368,,,,,,,,,0.0011933923958619298,,,,,,,,,,,,,,,,,,,0.004899673895300254,,,,,,,,,,,,,,,,,,,,0.0016784849460172893,,,,,,0.0005628783535260647
2021-12-09,-0.00012864316294188,,,,,,,,,,,,,,,,,-0.00042245289044688417,,,,,,0.0034606436960619657,,,,,0.0011328576503024349,,,0.006635663866239238,,,,,,,,-0.00020266167532989458,,,0.0011328576503024349,,,,,,,0.0006106408182910631,,,,,,,,-0.00013149268154733764,,,,,0.0029529168538910263,,,,,,,,,,,,,-0.0012114470209700497,,,,,,,0.0015283800124141795,,,,,,,,0.00028755493512596286,,,,,,,,,-0.00043871100115711596,,,,,,,0.0006106408182910631,,,,0.0038089307591517635,,,,,,,,,,,,,,,,,,-8.79533726576744e-05,,0.0005953459212885232,,,,,,,0.0014145639832858828,,,,,,,,,0.006417951339042502,,,,,,,,,,,,,,-0.00018746154200006163,,,,,,,,,,,,,,,,-0.000276615321081371,,,,,,,,0.00012246660405562445,,,,,,,,,,,,,,,,,,
2021-12-10,-0.0004159173808575736,,,,,,,-0.0010223681748467162,,,,,,,,,,-0.001983506684114184,,,,,0.015144599551400219,-0.00025691240666277885,0.0002635880985691699,,,,,-8.356232777926317e-05,,-0.0030678114345650117,,,,,,,,0.0038421532849362266,,,,,,,,,,,0.0005263996717132411,,,,,,,-0.0018121118636177118,,,,,,,,,,,,,,,,,,8.623563170431542e-06,,0.0008477891736696722,,,,,,,,,,,,,,,,,,,,,,-3.476052042040062e-05,,,,,,,,,,,,,,,,,,0.005244922463020512,,,,,,,,,,,0.00045972770426630407,,,,-9.854942574406378e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0053410613567009555,,,,,,,,,,,,,,,,,,,,,,,,-0.0008444795236076275,,,,,,,,,,,,,,,,,,8.623563170431542e-06
2021-12-11,-0.0021364990291625643,,,,,,,,,,,,,,,,,-0.0062839945633614055,,,,,,,,,,,,,,,,,,,,,,0.008512288033051806,,,,,,,,,,,,,,,,,,0.003275295549000401,,,,0.007026364219340709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008512288033051806,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,-0.0021364990291625643,,,,,,,,,,,,,,,,,-0.0062839945633614055,,,,,,,,,,,,,,,,,,,,,,0.008512288033051806,,,,,,,,,,,,,,,,,,0.003275295549000401,,,,0.007026364219340709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008512288033051806,,,,,,,,,,,,,,,,,,,,,,,,,,
