date,industry_tone,becton_dickinson_diff,consolidated_edison_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,paccar_diff,blackstone_diff,edison_diff,lam_research_diff,mondelez_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,regeneron_diff,micron_technology_diff,dollar_tree_diff,transdigm_diff,wells_fargo_diff,salesforce_diff,southwest_airlines_diff,equifax_diff,mckesson_diff,sherwin_williams_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,avalonbay_communities_diff,american_diff,expedia_diff,meta_platforms_diff,international_business_machines_diff,general_motors_diff,zimmer_biomet_holdings_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,delta_air_lines_diff,ford_motor_diff,eaton_diff,conocophillips_diff,microchip_technology_diff,bristol_myers_squibb_diff,truist_financial_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,altria_diff,dollar_general_diff,constellation_brands_diff,marvell_technology_diff,american_electric_power_diff,oreilly_automotive_diff,chubb_ltd_diff,devon_diff,metlife_diff,blackrock_diff,travelers_companies_diff,intercontinental_exchange_diff,marathon_petroleum_diff,firstenergy_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,fifth_third_bancorp_diff,monster_beverage_diff,veeva_systems_diff,waste_management_diff,nucor_diff,schlumberger_diff,medtronic_diff,dupont_de_nemours_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,verisk_analytics_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,home_depot_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,thermo_fisher_scientific_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,us_bancorp_diff,cloudflare_diff,dominion_diff,occidental_petroleum_diff,tyson_foods_diff,allstate_diff,fortinet_diff,hess_diff,stryker_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,old_dominion_freight_line_diff,agilent_technologies_diff,cisco_systems_diff,illumina_diff,ross_stores_diff,boeing_diff,kimberly_clark_diff,honeywell_diff,general_mills_diff,motorola_solutions_diff,gilead_sciences_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,paypal_holdings_diff,mcdonalds_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,first_republic_bank_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,parker_hannifin_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,simon_property_diff,amgen_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-02,-0.00236915055614673,,,,,,,,,-0.0021829666335581996,,,,,,,,-0.00038329569034373494,,,,,,,,,,,,,,0.0007100328749296005,,,,,,,,0.0007100328749296005,,,,,,,,,,-0.0005511116834023789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005511116834023789,,,,,,,,,,,-4.0201651211973794e-05,0.007102046209320136,-0.0005511116834023789,,,,,,,0.004992661058059268,,-0.0004239894918952802,,,,,,,,,,,,,-0.0005511116834023789,,,,,,,,-0.0005511116834023789,,,,,,,,,,,-0.0004239894918952802,,,,,,,,-0.0005511116834023789,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,-0.002131528801107852,,,,,,,-0.00010116410562742168,,-0.00010116410562742168,,,,,,,,0.0010660214064865323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007375617689087182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010116410562742168,,,,,,,,,,,,,,,,,,,,,,,-0.0019319252561782198,,,,,,,,,,0.0031105280049604366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,-0.002131528801107852,,,,,,,-0.00010116410562742168,,-0.00010116410562742168,,,,,,,,0.0010660214064865323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007375617689087182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010116410562742168,,,,,,,,,,,,,,,,,,,,,,,-0.0019319252561782198,,,,,,,,,,0.0031105280049604366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,-0.002131528801107852,,,,,,,-0.00010116410562742168,,-0.00010116410562742168,,,,,,,,0.0010660214064865323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007375617689087182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010116410562742168,,,,,,,,,,,,,,,,,,,,,,,-0.0019319252561782198,,,,,,,,,,0.0031105280049604366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,-0.0023152705807882716,,,,,,,,,,,,,,,,,-0.0011907089136142979,,,,,,,,,,,,,,,,,,,,,,0.0023152705807882716,,,-9.989666954382049e-05,,,,,,,,,,0.00634874844707848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005178405570445199,,,,,,,,,,-9.989666954382049e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011483897234758906,,,,,,,,,,,,,,,,,,,,,,,0.00634874844707848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,-0.001903441406841826,,,,,,,,,,,,,,,,,0.0002788513218971349,,,,,,0.001192870960887813,0.001192870960887813,,,,,,,,,,0.0010417049668802326,,,,,,,,,,,,,,,,-0.0024981079385277467,,,,,,,,,,,,-0.0024981079385277467,,,,,,,,,,,,,,,-0.0029973182108989286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001192870960887813,,,,,,,,,,,,,,,,,,,,0.001903441406841826,,,,,,,,,,,,,,,,,,,,,,,-0.006279864648804662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010417049668802326
2021-12-08,0.00036531152249182644,,,,,,,0.0003671616902501703,,,,,,,,-0.0007784762802833035,,-0.0004475566800116452,,,,0.0009650329702145604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009650329702145604,7.814745755251946e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.814745755251946e-05,,,,,,,,,,0.0013346748776169746,,,,,,,,,-0.0010086519867736274,,,,,,,,,,,,,,,,,,,,,,,,,0.0013927756786333509,,,,,,,,,,,,,,,0.0013346748776169746,,,,,,,,,,,,,7.814745755251946e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009650329702145604,,,,,,,,,,,,,0.0009650329702145604
2021-12-09,-0.0006600580143169841,,,,,,,,,,,,,,,,,-0.0012500023516228162,,,,,,,,,,,,,,,,,,,,,,0.000852982732084176,,,,,,,,,,,,,,,,,,,,,,,,,,,8.750530154034953e-05,,,,,,,,,-0.0006800321695949456,,,,,,,,,,,,,,,,,,,,,,,,-0.0006800321695949456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001945978834660987,,,,,,,,,,,,,,,0.01435118616327646,,,,,,,,,,,,,,,,,,,,,,,,0.0005446868884793901,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,-0.0011596642705497301,,,,,,,0.0005922789884917327,,,,,,,,,,0.0007752355556468703,,,,,,,,,,,,0.0004234029075826948,,,,,,,,,,,,,,,,,,,,,0.0014861057709270966,,,,,,,,,,,,,,,,,,,,,,,,,0.0007523704528625881,,,,,,,,,,,,,,,,,,,,,,,,0.0007523704528625881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007809914807636905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007523704528625881
2021-12-11,0.006375789003889241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,0.006375789003889241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,0.0006192185229968282,,,,,,,0.000276973164867145,,-0.0009233740084127137,,,,,,,,0.0029977022503523093,,-0.00011190818096819515,,0.0013388015271284842,,,-0.00011190818096819515,,,,0.0013388015271284842,,,,,,,,,,,-0.0027933526934753473,,,,-0.00011190818096819515,,,,-0.00011190818096819515,,-0.00011190818096819515,,,,,,,,,,,,,0.00023259989028374202,,,,,,,,,,0.0014662002290885944,,,-0.0029206085625807362,,,,,,,,,,,,,,,,,,,,,,,,-0.0029206085625807362,,,,,,,,,,,,,0.0013388015271284842,,,,,,,,,,,,,-0.00011190818096819515,,,-0.0014514653027312538,,,,,,0.0013388015271284842,,,,,,-0.00011190818096819515,,,,,,,0.0013388015271284842,,,-0.00011190818096819515,,,,,,,0.000501438945824125,,,,,,,,,,,,,,,,,,,-0.0034157155761609147,,,,,,,,-0.00011190818096819515,,,,,0.0013388015271284842,,,,,,,,,,,,,
