DATE,SourceCommonName,URL,E,S,G,Organization,Tone,PositiveTone,NegativeTone,Polarity,ActivityDensity,SelfDensity,WordCount
2022-03-12 23:45:00,nbclosangeles.com,https://www.nbclosangeles.com/news/business/money-report/new-yorks-museum-of-modern-art-evacuated-after-stabbings/2846585/,False,False,False,twitter,-3.30188679245283,3.77358490566038,7.07547169811321,10.8490566037736,23.5849056603774,0.0,204.0
2022-03-12 23:45:00,kabc.com,https://www.kabc.com/news/georgia-house-passes-bill-allowing-for-concealed-carry-without-permit/,False,False,False,twitter,2.8169014084507,4.22535211267606,1.40845070422535,5.63380281690141,23.943661971831,0.0,66.0
2022-03-12 23:45:00,israelnationalnews.com,https://www.israelnationalnews.com/flashes/570651,False,False,False,twitter,-3.03030303030303,0.0,3.03030303030303,3.03030303030303,33.3333333333333,0.0,31.0
2022-03-12 23:45:00,q13fox.com,https://www.q13fox.com/weather/mountain-snow-river-flooding-and-landslides-this-week,False,False,False,twitter,-2.37068965517241,0.862068965517241,3.23275862068966,4.0948275862069,27.3706896551724,2.37068965517241,421.0
2022-03-12 23:45:00,autoevolution.com,https://www.autoevolution.com/news/tesla-quietly-updated-the-2022-model-s-in-the-us-here-s-what-s-new-183787.html,False,False,False,twitter,5.33596837944664,6.12648221343874,0.790513833992095,6.91699604743083,23.5177865612648,4.1501976284585,444.0
2022-03-12 23:45:00,cbs58.com,https://www.cbs58.com/news/wwe-star-big-e-says-he-broke-his-neck-on-smackdown,False,False,False,twitter,-0.300300300300301,3.3033033033033,3.6036036036036,6.90690690690691,22.5225225225225,1.8018018018018,293.0
2022-03-12 23:45:00,afr.com,https://www.afr.com/world/europe/russia-terrorises-ukraine-in-war-of-annihilation-20220313-p5a45h,True,True,True,blackrock,-3.69829683698297,1.97080291970803,5.669099756691,7.63990267639903,20.2189781021898,0.413625304136253,3746.0
2022-03-12 23:45:00,crowdfundinsider.com,https://www.crowdfundinsider.com/2022/03/188244-accounts-receivable-platform-kolleno-gains-4-million-in-seed-funding/,False,False,True,expedia,1.52838427947598,3.7117903930131,2.18340611353712,5.89519650655022,21.6157205240175,0.873362445414847,410.0
2022-03-12 23:45:00,crowdfundinsider.com,https://www.crowdfundinsider.com/2022/03/188244-accounts-receivable-platform-kolleno-gains-4-million-in-seed-funding/,False,False,True,goldman sachs,1.52838427947598,3.7117903930131,2.18340611353712,5.89519650655022,21.6157205240175,0.873362445414847,410.0
2022-03-12 23:45:00,khaleejtimes.com,https://www.khaleejtimes.com/world/iss-could-crash-due-to-heavy-western-sanctions-warns-russian-space-agency,False,True,True,twitter,-5.80357142857143,0.446428571428571,6.25,6.69642857142857,25.8928571428571,0.892857142857143,408.0
2022-03-12 23:45:00,panow.com,https://panow.com/2022/03/12/beck-makes-appearance-in-p-a-as-she-campaigns-to-become-new-leader-of-sask-ndp/,False,True,False,twitter,1.3215859030837,3.08370044052863,1.76211453744493,4.84581497797357,19.8237885462555,2.6431718061674,414.0
2022-03-12 23:45:00,stltoday.com,https://www.stltoday.com/lifestyles/health-med-fit/st-louis-county-man-awarded-20-million-in-asbestos-suit/article_85648f26-b0c9-5deb-bb97-d53c1b777a83.html,False,True,False,ford motor,-6.0,2.0,8.0,10.0,25.3333333333333,2.0,132.0
2022-03-12 23:45:00,townhall.com,https://townhall.com/tipsheet/rebeccadowns/2022/03/12/both-woke-disney-and-log-cabin-republicans-are-triggering-liberals-n2604470,False,True,True,twitter,-0.512820512820513,2.05128205128205,2.56410256410256,4.61538461538462,22.7692307692308,1.02564102564103,875.0
2022-03-12 23:45:00,msn.com,https://www.msn.com/en-us/news/world/with-bombings-and-a-funeral-the-war-arrives-in-ukraines-west/ar-AAUasx3,False,False,False,microsoft,-4.35428005937655,1.6575952498763,6.01187530925285,7.66947055912914,20.7694210786739,0.606135576447303,14417.0
2022-03-12 23:45:00,msn.com,https://www.msn.com/en-us/news/world/with-bombings-and-a-funeral-the-war-arrives-in-ukraines-west/ar-AAUasx3,False,False,False,twitter,-4.35428005937655,1.6575952498763,6.01187530925285,7.66947055912914,20.7694210786739,0.606135576447303,14417.0
2022-03-12 23:45:00,gazettetimes.com,https://www.gazettetimes.com/news/local/naacp-demands-apology-pickets-corvallis-fred-meyer/article_551025a5-ae3a-589b-b213-b5d9a51c1683.html,False,True,True,kroger,-2.47349823321555,0.88339222614841,3.35689045936396,4.24028268551237,24.3816254416961,0.706713780918728,506.0
2022-03-12 23:45:00,funkytaurusmedia.com,https://www.funkytaurusmedia.com/shop_content.php?coID=2&XTCsid=e7vo8svmr3e18kne6116cckk33,False,True,True,twitter,1.27517751050572,2.37646717866976,1.10128966816403,3.47775684683379,20.7795971598319,4.11534560208665,6082.0
2022-03-12 23:45:00,parisguardian.com,https://www.parisguardian.com/news/272383046/economic-watch-foreign-companies-show-confidence-in-chinese-market,False,True,True,qualcomm,2.87443267776097,4.23600605143722,1.36157337367625,5.59757942511346,18.910741301059,0.605143721633888,583.0
