date,industry_tone,severn_trent_diff,tesco_diff,standard_chartered_diff,ocado_diff,national_grid_diff,bt_diff,imperial_brands_diff,spirax_sarco_engineering_diff,glencore_diff,lloyds_banking_diff,melrose_industries_diff,unilever_diff,compass_diff,british_american_tobacco_diff,croda_diff,bp_diff,astrazeneca_diff,reckitt_benckiser_diff,intertek_diff,shell_diff,sage_diff,rio_tinto_diff,vodafone_diff,associated_british_foods_diff,barclays_diff,diageo_diff,prudential_diff,bae_systems_diff,pearson_diff,experian_diff,london_stock_exchange_diff,natwest_diff,schroders_diff,antofagasta_diff,glaxosmithkline_diff,burberry_diff,phoenix_group_holdings_diff,johnson_matthey_diff,entain_diff,intercontinental_hotels_diff,kingfisher_diff,aviva_diff
2022-01-01,0.005440368295639035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,0.005440368295639035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,0.005440368295639035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,-0.0010713892480097983,,,,,,,,,,,,,,,,,,,,5.885771090751498e-05,,,,,-0.0008830911720836328,,,,,,,,,,,,,,,,,
2022-01-05,-0.0010713892480097983,,,,,,,,,,,,,,,,,,,,5.885771090751498e-05,,,,,-0.0008830911720836328,,,,,,,,,,,,,,,,,
2022-01-06,0.0013344331314544366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,-0.0014336365326709309,,,,,,,,,,,,,,,,,,,,,,,,,0.004770563144480923,,,,,,,-0.002815741237012794,,,,,,,,,,
2022-01-08,-0.0014336365326709309,,,,,,,,,,,,,,,,,,,,,,,,,0.004770563144480923,,,,,,,-0.002815741237012794,,,,,,,,,,
2022-01-09,-0.005246874793987748,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2022-01-10,0.00045800994190032005,,,,,,,,,,,,,,,,,,,,,,0.003626919603567392,,,,,,,,,,,,,,,,,,,,
2022-01-11,-0.0015393459561848558,,,,,,,,,,,,,,,,,,,,,,,0.0019082643660315694,,,,,,,,,,,,0.0003144843022698941,,,,,,,
2022-01-12,0.0007999462824167129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,0.0007999462824167129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,0.0007999462824167129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,-0.0013473489134181236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,-0.0013473489134181236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,-0.000574995103560817,,,,,,,,,,,,-0.001635830367547305,,,,,,,,,,,,,,,,,,,,,,,-0.003409607691011028,,,,,,,
2022-01-18,-0.0008833066700273507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,-0.0008833066700273507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,0.00290012929592891,,0.003963767566681913,,0.003963767566681913,,,,,,,,,,,,,-0.004453165630802316,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,0.00290012929592891,,0.003963767566681913,,0.003963767566681913,,,,,,,,,,,,,-0.004453165630802316,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,0.00290012929592891,,0.003963767566681913,,0.003963767566681913,,,,,,,,,,,,,-0.004453165630802316,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,0.00290012929592891,,0.003963767566681913,,0.003963767566681913,,,,,,,,,,,,,-0.004453165630802316,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,0.0023111096647347065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,0.0023111096647347065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,-0.0012470393981773964,,,,-0.0064791059647860355,,,,,-0.004417406350805506,,,,,,,,,,,0.0018955415275383218,,,,,0.0014279395649315792,,,,,,,,,-0.005461801894842021,,,,,,,,
2022-01-27,-0.0012470393981773964,,,,-0.0064791059647860355,,,,,-0.004417406350805506,,,,,,,,,,,0.0018955415275383218,,,,,0.0014279395649315792,,,,,,,,,-0.005461801894842021,,,,,,,,
2022-01-28,-0.00248882552930429,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,-0.00248882552930429,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,-0.00248882552930429,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,-0.0005217030726525088,,,,,,,,,,,,,,,,,,,,-0.00048182100556519805,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,0.002149444037235647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,0.002149444037235647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,-0.001035991248154876,,,,,,,,,,,,,,,,,,,,-0.0010401543671580116,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,-0.001035991248154876,,,,,,,,,,,,,,,,,,,,-0.0010401543671580116,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,-0.001035991248154876,,,,,,,,,,,,,,,,,,,,-0.0010401543671580116,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,-0.0021207515242578725,,-0.0039970252026892035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,0.0007340152035282871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,-0.002670769959337764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,0.0005321515271319169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,0.0005321515271319169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,-0.0007957078882742845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,-0.0007957078882742845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,-0.0006503521189534929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,-0.002021603348325213,,,,,,,,,,,,,,,,,,,,-0.0009560672627275343,,,,,-0.0018806712183176105,,,,,,,,,,,,,,,,,
2022-02-15,-0.0008445746007196523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,0.00013480232263274092,,,,,0.0016515435013847702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,0.00013480232263274092,,,,,0.0016515435013847702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,0.008386857793837051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,-9.662900800419629e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,0.0006916385677561751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,0.0006916385677561751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,0.0006916385677561751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,0.0006916385677561751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,-0.0006060416984855013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,-0.0001317206909425043,,,,,,,,,,,,,,,,,,,,7.428790142475364e-05,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,-0.0001317206909425043,,,,,,,,,,,,,,,,,,,,7.428790142475364e-05,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,-0.0001317206909425043,,,,,,,,,,,,,,,,,,,,7.428790142475364e-05,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,-0.0013566458023528086,,,,,,,,,,,,,,,,,,,,-3.872316980709292e-05,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,-0.0015711358605156893,,,,,,,,,,,,,,,,,,,,0.00025810033910568953,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,-0.0015711358605156893,,,,,,,,,,,,,,,,,,,,0.00025810033910568953,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,-0.0029235588012647058,,,,,,,,,,,,,,,,,,,,-0.00028205495578065287,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,-0.0029235588012647058,,,,,,,,,,,,,,,,,,,,-0.00028205495578065287,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,-0.0011366693918201578,,,,,,,,,,,,,,,,,,,,-6.23102175797694e-05,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,-0.0031927965887129776,,,,,,,,,,,,,,,,,,,,0.0012383036391806312,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,-0.0015706332820164814,,,,,,,,,,,,,,,,,0.00042222347409766694,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,-0.002763929842840234,,,,,,,,,,,,0.0026248047504611725,,,,,,,,-0.0006685082577146079,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,-0.002869428508580411,,,,,,,,,,,,,,,,,,,,-0.0011040680520383928,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,-0.001564876816558745,,,,,,,,,,,,,,,,,,,,0.0006807600869657284,,,,,,,,,,,-0.002800947775428904,,,,,,,,,,,
2022-03-11,-0.004937840424948695,,,,,,,,,,,,,,,,,,,,0.003616957332917149,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,-0.004937840424948695,,,,,,,,,,,,,,,,,,,,0.003616957332917149,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,-0.004937840424948695,,,,,,,,,,,,,,,,,,,,0.003616957332917149,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,-0.002135986837829073,,,,,,,,,,,,,,,,,,,,,,,,,3.0670249423889965e-05,,,,,,,,,,,,,,,,,
2022-03-15,-0.002135986837829073,,,,,,,,,,,,,,,,,,,,,,,,,3.0670249423889965e-05,,,,,,,,,,,,,,,,,
2022-03-16,-0.00033108461979882754,,,,,,,,,,,,,,,,,,,,-4.969820453489828e-05,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,-0.004210386273564248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005031076556209702,,-0.005031076556209702,,,,,,,,,
2022-03-18,0.0017432835629993522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044966965925912297,,,,,,,,,,,,
2022-03-19,-0.004711124894198162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,-0.0013693945498302093,,,,,,,,,,,,,,,,,,,,,,,,,0.0018463620858693288,,,,,,,,,,,,,,,,,
2022-03-21,-0.0006181585855409808,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001457445178213824,,,,,,,,,,,,,,,,,
2022-03-22,-0.00018456373308834608,,,,,,,,,,,,,,,,,,,,,,,,,0.0009010695518629544,,,,,,,,,,,,,,,,,
2022-03-23,-0.0028304202679604235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,-0.0028304202679604235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,-0.008391599710445391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,-0.008391599710445391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,0.0003057700123725092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,-0.00937561615503165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,-0.00937561615503165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,-0.00937561615503165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,0.0017938827078630697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002083122639730513,,,,,,,,,,,
2022-04-01,0.0009363801609807246,,,,,,,,,,,,,,,,,,,,,,,5.0616862824283556e-05,,,,,,,,,,,,,,,,,,,
2022-04-02,0.0006523924157887973,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-04-03,0.0006523924157887973,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-04-04,-0.0010374118623550047,,,,,,,,,,,,,,,,,,,,-0.0023461885565701016,,,,,0.0038114908681250908,,,,,,,,,,,,,,,,,
2022-04-05,-0.0010374118623550047,,,,,,,,,,,,,,,,,,,,-0.0023461885565701016,,,,,0.0038114908681250908,,,,,,,,,,,,,,,,,
2022-04-06,0.0005026979162090845,,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,0.0005026979162090845,,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,0.0005026979162090845,,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,0.0005026979162090845,,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,-0.00046714192250888527,,,,,,,,,,,,,,,,,,,,-0.0011426326285652348,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,-0.0012649326559638669,,,,,,,,,,,,,,,,,0.003414977003334487,,,,,,,,0.0008182731772059136,,,,,,-0.00297099123074428,,,,,,,,,,,
2022-04-12,-0.0012649326559638669,,,,,,,,,,,,,,,,,0.003414977003334487,,,,,,,,0.0008182731772059136,,,,,,-0.00297099123074428,,,,,,,,,,,
2022-04-13,-0.003865606781656044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019289006320147158,,,,,,,,,,,
2022-04-14,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,-0.00470044691391988,,-0.0047856890982982654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,-0.00470044691391988,,-0.0047856890982982654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,-0.0006894082470023158,,,,,,,,,,,,,,,,,,,,-0.00027210528342587925,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,0.0017226304846354836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,-0.00015092538949043434,,,,,,,,,,,,,,,,,,,,,,,,,0.001110680964953402,,,,,,,,,,,,,,,,,
2022-04-22,-0.00015092538949043434,,,,,,,,,,,,,,,,,,,,,,,,,0.001110680964953402,,,,,,,,,,,,,,,,,
2022-04-23,0.0014744842770444612,,-3.401917746436085e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,-0.001088585505489967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,0.0013243094008221707,,,,,,,,,,,,0.0036819077266070765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,-0.0009958534545629262,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
