date,industry_tone,becton_dickinson_diff,cerner_diff,microsoft_diff,nvidia_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,dollar_tree_diff,wells_fargo_diff,equifax_diff,mckesson_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,general_motors_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,bristol_myers_squibb_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,marvell_technology_diff,devon_diff,metlife_diff,blackrock_diff,marathon_petroleum_diff,intercontinental_exchange_diff,berkshire_hathaway_diff,comcast_diff,emerson_electric_diff,moderna_diff,union_pacific_diff,pepsico_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,prudential_financial_diff,republic_services_diff,palo_alto_networks_diff,cadence_design_systems_diff,fedex_diff,mastercard_diff,baker_hughes_diff,cummins_diff,marriott_diff,american_express_diff,vertex_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,arista_networks_diff,abbott_laboratories_diff,thermo_fisher_scientific_diff,us_bancorp_diff,occidental_petroleum_diff,dominion_diff,hess_diff,ebay_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,chevron_diff,prologis_diff,cisco_systems_diff,old_dominion_freight_line_diff,agilent_technologies_diff,illumina_diff,ross_stores_diff,boeing_diff,vmware_diff,honeywell_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,united_parcel_service_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,synopsys_diff,halliburton_diff,eversource_diff,visa_diff,workday_diff,advanced_micro_devices_diff,caterpillar_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,charter_communications_diff,oracle_diff
2022-03-01,-0.0009821198449717688,,,0.0008350836038118908,,0.018932755596654628,,,,-0.0011915103302309457,-0.011628021861495658,,,0.0016800563955599542,-0.0008971201903579451,0.0019490365381945763,-0.0011270851039435715,,0.0014424138603312698,,-0.004398385966917765,,,,0.005073524863761919,,0.0008613588800099711,,0.0027867778839292816,,,,0.0003834384640126441,,,,,0.007774938864865019,,,,,,0.00274937889687263,,0.0016800563955599542,,,,,,0.00274937889687263,0.0014424138603312698,,,0.00028753431284111216,,,,0.0067853066001870915,0.007199974024632778,,0.005073524863761919,-0.00022920155514743546,,0.0008014663036881441,,,,-0.008839606962079877,0.0003972100877607386,,,,,,0.0006185558809927143,,,0.0003129582891061478,0.007151762590091547,0.0007570963585286646,0.008033560101644202,,-0.003691367099468078,-0.0048230583739995465,,,,,,,,0.0014243757282632844,-0.00016584409111644865,,0.0016800563955599542,,,,,,,-0.00013914913250567948,,-0.00013914913250567948,,,,,,,0.0005801424881811025,,,,0.001277465545602788,0.026911246897694297,,,-0.0006089710091586461,,,,-0.0008971201903579451,,0.0016800563955599542
2022-03-02,-0.0009821198449717688,,,0.0008350836038118908,,0.018932755596654628,,,,-0.0011915103302309457,-0.011628021861495658,,,0.0016800563955599542,-0.0008971201903579451,0.0019490365381945763,-0.0011270851039435715,,0.0014424138603312698,,-0.004398385966917765,,,,0.005073524863761919,,0.0008613588800099711,,0.0027867778839292816,,,,0.0003834384640126441,,,,,0.007774938864865019,,,,,,0.00274937889687263,,0.0016800563955599542,,,,,,0.00274937889687263,0.0014424138603312698,,,0.00028753431284111216,,,,0.0067853066001870915,0.007199974024632778,,0.005073524863761919,-0.00022920155514743546,,0.0008014663036881441,,,,-0.008839606962079877,0.0003972100877607386,,,,,,0.0006185558809927143,,,0.0003129582891061478,0.007151762590091547,0.0007570963585286646,0.008033560101644202,,-0.003691367099468078,-0.0048230583739995465,,,,,,,,0.0014243757282632844,-0.00016584409111644865,,0.0016800563955599542,,,,,,,-0.00013914913250567948,,-0.00013914913250567948,,,,,,,0.0005801424881811025,,,,0.001277465545602788,0.026911246897694297,,,-0.0006089710091586461,,,,-0.0008971201903579451,,0.0016800563955599542
2022-03-03,-0.0006982885490338491,,,0.0010250839709205865,-0.0011581356067572697,,,,,0.0003118149529806674,-0.0012483133792144043,,,-0.0008416223173018832,,-0.0016167544873581167,-0.005369233063199172,0.006704294555039849,,,,,0.0064819785432501656,-0.009919032852452577,,,,-0.0024796236897417644,,,,-0.0034670764410734017,,,,-0.0011956963403857118,,0.0040156983154882,,,0.0008775857752906744,0.0006982885490338491,,,,,,,,,,,,,,0.006024317613935333,,,,,0.0011898183056697495,,,-0.002006497054220089,,,-0.0014524803508478568,,,,,,,,,,-0.0012518233101949422,,,,0.001053602805175184,,0.002035419333795904,,,,,,,,,,,,,,-0.006872880439457978,,,,,0.008128182195413365,,,,,,,,,,0.009849931268902056,,,,,-0.0019243422917817792,,,,-0.0012870595817608878,,,,,,-0.006872880439457978
2022-03-04,-0.0006982885490338491,,,0.0010250839709205865,-0.0011581356067572697,,,,,0.0003118149529806674,-0.0012483133792144043,,,-0.0008416223173018832,,-0.0016167544873581167,-0.005369233063199172,0.006704294555039849,,,,,0.0064819785432501656,-0.009919032852452577,,,,-0.0024796236897417644,,,,-0.0034670764410734017,,,,-0.0011956963403857118,,0.0040156983154882,,,0.0008775857752906744,0.0006982885490338491,,,,,,,,,,,,,,0.006024317613935333,,,,,0.0011898183056697495,,,-0.002006497054220089,,,-0.0014524803508478568,,,,,,,,,,-0.0012518233101949422,,,,0.001053602805175184,,0.002035419333795904,,,,,,,,,,,,,,-0.006872880439457978,,,,,0.008128182195413365,,,,,,,,,,0.009849931268902056,,,,,-0.0019243422917817792,,,,-0.0012870595817608878,,,,,,-0.006872880439457978
2022-03-05,-0.0017566734923534664,,,0.0007858063826208065,,,,,,0.0003784734623948039,,,,,,0.032773538052889364,,,,,,-0.00026619844636700113,,,,,0.0004383014814640673,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006360868515926416,,,,,,0.009315252479503886,,,0.001888218861035671,,,,,,-0.025898193764283702,-0.000545110113541821,,,,,,,,,,0.001994868971045988,-0.013702155250794337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025898193764283702,,,,,,-0.0006693949488410962,,,,,,,,,,
2022-03-06,-0.0022590179896816464,,,0.0013103027704712568,,,,,,-0.0009280667539534461,,0.002991716683829399,,,,6.439596850359077e-06,0.002991716683829399,,,,,,,,,,-0.004264139218407067,,,0.002991716683829399,,,,0.0018520623030863583,,,,0.006853726417142688,,,,,,,,0.0005633637876894233,,,,,,,,,,0.0022016615932288356,,,,,,,,,,,,,,-0.00158290973597398,0.00035396898540776827,,,,-0.0009640773064145949,,,-0.007276900637146082,0.0022590179896816464,,0.002991716683829399,-0.0019001837041324608,,,,,,-0.004771747741180502,,,,,,,-0.012681083271004681,,,,,,,0.0016188445147508708,,,,,,,,,-0.00158290973597398,,0.002787239081902007,,,,0.00035396898540776827,,,,,,,,,,-0.00354442389777623
2022-03-07,-0.002158425831156797,,,0.00031316171267395236,,,,,,0.0006134958443170105,0.00332515488515944,,-0.002135247698517639,,,9.550402578536316e-05,0.002158425831156797,,,,,,,,,,0.0006538229738034616,,0.0017329243350935365,,,,,,0.001232490760193132,,-0.0001824392355285918,-0.002135247698517639,,,-0.010500603221314884,,,,,-0.0001403492501213248,,,,,,,,,,,,,,,-0.002135247698517639,,,-0.0005004902560628638,,,,,,,-0.004416435904991014,,,,-0.002482315031285844,,,,,,0.002840961825130173,0.001148970600496276,,,,,,,-0.0001824392355285918,,,,,-0.0011312980993231133,-0.008450034027466061,,,,,,,-0.002138889312929514,,,,,,,,,,,,,0.001148970600496276,,0.00017851600231187344,,,,,,,,,,-0.0005538122208921408
2022-03-08,-0.003271581582780579,,,-0.0018775860988335565,0.0055566643459233,,,,,0.0003576989338350874,,,0.0005594577926230707,,,-0.0004251674433154917,0.0034396392606858995,,,,,0.0011037009029332026,,,,,0.003318932612199823,,,,,,0.01516949746451527,,,,,-0.002442085803341934,0.0008074387117769223,,,,,,,,,,,,,,,,,,,,,,8.974115073260343e-05,0.001676772458649751,,0.13040099933004726,,,,,,,-0.003626796448620727,,,,-0.0038223094429456544,,,,,,0.002718657026571652,0.005096932050070298,,,,,,0.001676772458649751,,,,,,,0.0008385862735955387,,,0.0035225755187670857,,,,0.0027526383560110305,,,,,,,0.0008074387117769223,0.0008074387117769223,,,,,,,-0.003036585514081724,,,,,,,-0.02251680627457282,,0.003412124782246515,
2022-03-09,-0.0017757429550089559,,,0.0016707103900781796,,,,,,-0.0012392325629255203,0.011111067824314395,,,0.0072277651596084755,,0.002113728382924801,,-0.0006373844581184576,,,,,,-0.0020606651190393376,,,0.0016778511956010223,,,,,,,,-0.0020655928054794954,,,-0.0025096461034491762,,,,,,,,,-0.0010161836531197635,,,,,,0.0024460156889844105,,,,,,,,,,,-0.0033391361508852265,,,,,,0.003052276710315958,-0.0002734373728598993,,,,-0.0002734373728598993,,0.0038230605594835806,-0.004634703113415154,,,0.003717150664683167,,0.006503428280273709,,,,,,,,,,,-0.0003379141301641433,-0.007719943491128773,,,,,,,0.006431525436851412,,,,,,,-0.009806498976363064,,,,0.0026289270380067033,,-0.0017701981532390926,,-0.0002734373728598993,,,0.007025052342742632,0.0024460156889844105,,,,,,-0.0006373844581184576
2022-03-10,-0.0011085609109898866,,0.004453769735650762,0.001990771164177624,0.0040878323525302355,,,,,-0.001105018709589989,,0.004453769735650762,-0.001412870176752038,,,0.002851693805600921,,,,-0.0011329907318127488,,,,-0.0030282206428755174,,,-0.0005940434173633267,,0.0009341440302264993,,,,,-0.0021460117636179386,,-0.023937617981342835,,-0.0033602369524795665,,,0.0031030038413727974,,,,,,,,,,,,0.0017042116964392595,,,,,,,,-0.0005206409401742264,,,-0.0017490897636069959,0.0013984025415229634,,,,,,,,,,,,-0.0014329976694111924,,,,0.006450549394064626,-0.003935148232714387,6.626090230405206e-05,,,,,0.0030099827519887686,,-0.0019926264007237315,-0.0009545709231343134,,,-0.0004250964099827262,,,,,,,,0.00675652874795292,,,,,-0.002008160298297939,,-0.0005613392897017553,,,,0.0008272303933720552,,,,,,-0.0011329907318127488,,,,,,,,0.0008421386155657689
